title,movie_url,poster_url,rating,genre
DodgeBall: A True Underdog Story (2004),https://letterboxd.com/film/dodgeball-a-true-underdog-story/,https://a.ltrbxd.com/resized/sm/upload/6n/a5/c9/ob/sgTJCyuZSJJt9LatGHolpCpqg1m-0-1000-0-1500-crop.jpg?v=bc4fad3d76,3.22,comedy
Boogie Nights (1997),https://letterboxd.com/film/boogie-nights/,https://a.ltrbxd.com/resized/film-poster/4/9/0/0/7/49007-boogie-nights-0-1000-0-1500-crop.jpg?v=8b2c02e252,4.21,drama
Back to School (1986),https://letterboxd.com/film/back-to-school/,https://a.ltrbxd.com/resized/sm/upload/wh/m5/gd/ca/8k0qfMvpHPttsyt8MqZJR8IOaRN-0-1000-0-1500-crop.jpg?v=abe952752a,3.17,comedy
Woman of the Hour (2023),https://letterboxd.com/film/woman-of-the-hour/,https://a.ltrbxd.com/resized/film-poster/7/5/0/5/6/6/750566-woman-of-the-hour-0-1000-0-1500-crop.jpg?v=ea66716683,3.18,drama
Dog Day Afternoon (1975),https://letterboxd.com/film/dog-day-afternoon/,https://a.ltrbxd.com/resized/film-poster/5/1/1/9/5/51195-dog-day-afternoon-0-1000-0-1500-crop.jpg?v=dcce1e7cbb,4.31,crime
Swiped (2018),https://letterboxd.com/film/swiped-2018/,https://a.ltrbxd.com/resized/film-poster/4/6/4/6/6/3/464663-swiped-0-1000-0-1500-crop.jpg?v=2b2a002301,1.09,comedy
The Naked Gun: From the Files of Police Squad! (1988),https://letterboxd.com/film/the-naked-gun-from-the-files-of-police-squad/,https://a.ltrbxd.com/resized/film-poster/2/7/2/8/4/27284-the-naked-gun-0-1000-0-1500-crop.jpg?v=7f848fb394,3.77,crime
Star Wars (1977),https://letterboxd.com/film/star-wars/,https://a.ltrbxd.com/resized/film-poster/2/7/0/6/2706-star-wars-0-1000-0-1500-crop.jpg?v=f1f1271bf5,4.17,adventure
Triple Frontier (2019),https://letterboxd.com/film/triple-frontier/,https://a.ltrbxd.com/resized/film-poster/3/3/3/6/2/7/333627-triple-frontier-0-1000-0-1500-crop.jpg?v=928a58455f,2.99,action
Fantastic Four (2005),https://letterboxd.com/film/fantastic-four-2005/,https://a.ltrbxd.com/resized/film-poster/4/6/8/6/9/46869-fantastic-four-0-1000-0-1500-crop.jpg?v=5c17ff9e78,2.55,science-fiction
Finding Nemo (2003),https://letterboxd.com/film/finding-nemo/,https://a.ltrbxd.com/resized/film-poster/2/7/0/5/2705-finding-nemo-0-1000-0-1500-crop.jpg?v=b329bc5740,4.04,animation
Frat House (1998),https://letterboxd.com/film/frat-house/,https://a.ltrbxd.com/resized/film-poster/1/1/4/5/0/11450-frat-house-0-1000-0-1500-crop.jpg?v=9ab97a28c8,3.44,
Tremors (1990),https://letterboxd.com/film/tremors/,https://a.ltrbxd.com/resized/sm/upload/as/zy/qv/ft/aC2wOckYHkLi9usARIfqR51OFV9-0-1000-0-1500-crop.jpg?v=71c5d815d7,3.52,horror
A Fish Called Wanda (1988),https://letterboxd.com/film/a-fish-called-wanda/,https://a.ltrbxd.com/resized/sm/upload/2z/gn/ar/4j/hkSGFNVfEEUXFCxRZDITFHVhUlu-0-1000-0-1500-crop.jpg?v=3ae8775e60,3.75,crime
The Great Wall (2016),https://letterboxd.com/film/the-great-wall-2016/,https://a.ltrbxd.com/resized/film-poster/2/3/8/3/5/4/238354-the-great-wall-0-1000-0-1500-crop.jpg?v=c9ec7358bd,2.27,action
Behind the Curve (2018),https://letterboxd.com/film/behind-the-curve/,https://a.ltrbxd.com/resized/film-poster/4/5/0/3/4/3/450343-behind-the-curve-0-1000-0-1500-crop.jpg?v=5b47deed50,3.32,documentary
The Wolverine (2013),https://letterboxd.com/film/the-wolverine/,https://a.ltrbxd.com/resized/film-poster/6/2/6/3/8/62638-the-wolverine-0-1000-0-1500-crop.jpg?v=f232f1b127,2.99,science-fiction
Limitless (2011),https://letterboxd.com/film/limitless/,https://a.ltrbxd.com/resized/film-poster/1/3/9/7/2/13972-limitless-0-1000-0-1500-crop.jpg?v=7599c9da90,3.33,thriller
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),https://letterboxd.com/film/borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan/,https://a.ltrbxd.com/resized/film-poster/5/1/6/1/4/51614-borat-cultural-learnings-of-america-for-make-benefit-glori-0-1000-0-1500-crop.jpg?v=17316654a2,3.73,comedy
Meet the Parents (2000),https://letterboxd.com/film/meet-the-parents/,https://a.ltrbxd.com/resized/film-poster/5/0/9/3/7/50937-meet-the-parents-0-1000-0-1500-crop.jpg?v=238ab9236a,3.31,comedy
Scream 2 (1997),https://letterboxd.com/film/scream-2/,https://a.ltrbxd.com/resized/sm/upload/ju/sr/4r/t3/c5AyWNWooMGkJXlqLwmPQCjUwHt-0-1000-0-1500-crop.jpg?v=b19f368866,3.26,horror
Marriage Story (2019),https://letterboxd.com/film/marriage-story-2019/,https://a.ltrbxd.com/resized/film-poster/4/2/2/6/8/2/422682-marriage-story-0-1000-0-1500-crop.jpg?v=a312d638d9,4,drama
American Made (2017),https://letterboxd.com/film/american-made/,https://a.ltrbxd.com/resized/film-poster/2/6/6/4/2/7/266427-american-made-0-1000-0-1500-crop.jpg?v=0fa9585d81,3.41,comedy
London Has Fallen (2016),https://letterboxd.com/film/london-has-fallen/,https://a.ltrbxd.com/resized/sm/upload/j7/ds/1s/pm/9j2AmDhZvdwMyYKpqe4CtBkN1Tw-0-1000-0-1500-crop.jpg?v=b297d9f8e8,2.56,thriller
Neighbors (2014),https://letterboxd.com/film/neighbors-2014/,https://a.ltrbxd.com/resized/film-poster/1/4/0/5/1/2/140512-neighbors-0-1000-0-1500-crop.jpg?v=9ddeec6ac0,2.89,comedy
The Green Hornet (2011),https://letterboxd.com/film/the-green-hornet/,https://a.ltrbxd.com/resized/sm/upload/ke/zp/z2/yx/v0EjItmaELjuMN6pbxkDIyP6fTe-0-1000-0-1500-crop.jpg?v=26c3797f5b,2.43,comedy
The Last Airbender (2010),https://letterboxd.com/film/the-last-airbender/,https://a.ltrbxd.com/resized/film-poster/4/6/4/5/5/46455-the-last-airbender-0-1000-0-1500-crop.jpg?v=fbb4ff717f,1.1,adventure
Terminator Salvation (2009),https://letterboxd.com/film/terminator-salvation/,https://a.ltrbxd.com/resized/film-poster/5/1/5/8/3/51583-terminator-salvation-0-1000-0-1500-crop.jpg?v=1bd4a4306d,2.58,thriller
The Wonderful Story of Henry Sugar (2023),https://letterboxd.com/film/the-wonderful-story-of-henry-sugar/,https://a.ltrbxd.com/resized/film-poster/8/2/9/3/6/4/829364-the-wonderful-story-of-henry-sugar-0-1000-0-1500-crop.jpg?v=887a913aa6,3.84,fantasy
Grosse Pointe Blank (1997),https://letterboxd.com/film/grosse-pointe-blank/,https://a.ltrbxd.com/resized/film-poster/4/7/1/6/3/47163-grosse-pointe-blank-0-1000-0-1500-crop.jpg?v=27d7c783ab,3.65,action
The Sandlot (1993),https://letterboxd.com/film/the-sandlot/,https://a.ltrbxd.com/resized/film-poster/4/5/2/2/0/45220-the-sandlot-0-1000-0-1500-crop.jpg?v=ab0f1f010f,3.75,family
JFK (1991),https://letterboxd.com/film/jfk/,https://a.ltrbxd.com/resized/sm/upload/8f/v3/89/3n/9bmXpKDJv2kdtD4QNexErjGTIOz-0-1000-0-1500-crop.jpg?v=50854a1ab6,4.04,drama
Die Hard (1988),https://letterboxd.com/film/die-hard/,https://a.ltrbxd.com/resized/film-poster/5/1/5/5/6/51556-die-hard-0-1000-0-1500-crop.jpg?v=e24e92754d,4.06,thriller
Pretty in Pink (1986),https://letterboxd.com/film/pretty-in-pink/,https://a.ltrbxd.com/resized/film-poster/4/5/2/2/6/45226-pretty-in-pink-0-1000-0-1500-crop.jpg?v=0a33939636,3.32,comedy
Sixteen Candles (1984),https://letterboxd.com/film/sixteen-candles/,https://a.ltrbxd.com/resized/film-poster/4/2/5/6/5/42565-sixteen-candles-0-1000-0-1500-crop.jpg?v=94f0a9665e,3.01,romance
Lucy (2014),https://letterboxd.com/film/lucy-2014/,https://a.ltrbxd.com/resized/film-poster/1/6/8/8/6/0/168860-lucy-0-1000-0-1500-crop.jpg?v=768578ef62,2.79,action
The Prince of Egypt (1998),https://letterboxd.com/film/the-prince-of-egypt/,https://a.ltrbxd.com/resized/film-poster/4/6/7/7/8/46778-the-prince-of-egypt-0-1000-0-1500-crop.jpg?v=b29fc0a633,4.04,adventure
Harry Potter 20th Anniversary: Return to Hogwarts (2022),https://letterboxd.com/film/harry-potter-20th-anniversary-return-to-hogwarts/,https://a.ltrbxd.com/resized/film-poster/8/0/9/4/4/3/809443-harry-potter-20th-anniversary-return-to-hogwarts-0-1000-0-1500-crop.jpg?v=342dc23859,3.87,documentary
Teenage Mutant Ninja Turtles: Mutant Mayhem (2023),https://letterboxd.com/film/teenage-mutant-ninja-turtles-mutant-mayhem/,https://a.ltrbxd.com/resized/film-poster/5/4/2/0/0/5/542005-teenage-mutant-ninja-turtles-mutant-mayhem-0-1000-0-1500-crop.jpg?v=1b29c3c041,3.77,action
"Red White & Royal Blue (2023)",https://letterboxd.com/film/red-white-royal-blue/,https://a.ltrbxd.com/resized/film-poster/8/3/5/4/1/7/835417-red-white-royal-blue-0-1000-0-1500-crop.jpg?v=79730f5057,3.17,comedy
Guardians of the Galaxy Vol. 3 (2023),https://letterboxd.com/film/guardians-of-the-galaxy-vol-3/,https://a.ltrbxd.com/resized/film-poster/3/7/9/7/1/1/379711-guardians-of-the-galaxy-volume-3-0-1000-0-1500-crop.jpg?v=bd023e472c,3.96,action
Morbius (2022),https://letterboxd.com/film/morbius/,https://a.ltrbxd.com/resized/film-poster/4/5/6/3/2/7/456327-morbius-0-1000-0-1500-crop.jpg?v=0139d15a49,1.59,science-fiction
Zootopia (2016),https://letterboxd.com/film/zootopia/,https://a.ltrbxd.com/resized/film-poster/1/9/2/4/1/0/192410-zootopia-0-1000-0-1500-crop.jpg?v=e22eae9a2a,3.71,animation
Dumb and Dumber To (2014),https://letterboxd.com/film/dumb-and-dumber-to/,https://a.ltrbxd.com/resized/film-poster/8/1/8/1/1/81811-dumb-and-dumber-to-0-1000-0-1500-crop.jpg?v=fa6c07f704,2.32,comedy
Fast Five (2011),https://letterboxd.com/film/fast-five/,https://a.ltrbxd.com/resized/sm/upload/xr/1t/wx/2n/cA81CI8odKv5KHRUUzJbj83yN7c-0-1000-0-1500-crop.jpg?v=0d8a25a11f,3.48,crime
Paddington in Peru (2024),https://letterboxd.com/film/paddington-in-peru/,https://a.ltrbxd.com/resized/film-poster/4/4/6/4/8/2/446482-paddington-in-peru-0-1000-0-1500-crop.jpg?v=929c78758b,3.49,comedy
The Crucible (1996),https://letterboxd.com/film/the-crucible/,https://a.ltrbxd.com/resized/sm/upload/e1/2m/w3/ld/q0wALqKrfEt4yA5flGYYkK5skoA-0-1000-0-1500-crop.jpg?v=71cda6ab14,3.25,history
The Graduate (1967),https://letterboxd.com/film/the-graduate/,https://a.ltrbxd.com/resized/sm/upload/64/us/cm/83/AuFvrbtWSPiBPIv9ewH2DV4nhCD-0-1000-0-1500-crop.jpg?v=4fee371b0d,4.11,comedy
Toy Story 3 (2010),https://letterboxd.com/film/toy-story-3/,https://a.ltrbxd.com/resized/film-poster/4/6/4/5/8/46458-toy-story-3-0-1000-0-1500-crop.jpg?v=d46903002c,4,comedy
The Cabin in the Woods (2011),https://letterboxd.com/film/the-cabin-in-the-woods/,https://a.ltrbxd.com/resized/film-poster/3/7/5/9/8/37598-the-cabin-in-the-woods-0-1000-0-1500-crop.jpg?v=0f79c08986,3.39,horror
Dadnapped (2009),https://letterboxd.com/film/dadnapped/,https://a.ltrbxd.com/resized/film-poster/3/8/0/8/6/38086-dadnapped-0-1000-0-1500-crop.jpg?v=8a2e614b27,2.15,comedy
Cast Away (2000),https://letterboxd.com/film/cast-away/,https://a.ltrbxd.com/resized/sm/upload/ze/6e/v4/6d/w515BrZvczKIxbHurG6HIiYYrba-0-1000-0-1500-crop.jpg?v=a219b513ea,3.88,drama
Face/Off (1997),https://letterboxd.com/film/face-off/,https://a.ltrbxd.com/resized/film-poster/5/1/3/9/8/51398-face-off-0-1000-0-1500-crop.jpg?v=d5e85f6afa,3.55,crime
Clue (1985),https://letterboxd.com/film/clue/,https://a.ltrbxd.com/resized/film-poster/4/2/5/3/1/42531-clue-0-1000-0-1500-crop.jpg?v=feff5bd18c,3.88,mystery
The Year Earth Changed (2021),https://letterboxd.com/film/the-year-earth-changed/,https://a.ltrbxd.com/resized/film-poster/7/2/8/5/2/5/728525-the-year-earth-changed-0-1000-0-1500-crop.jpg?v=5ac89c36c9,3.87,documentary
The Dictator (2012),https://letterboxd.com/film/the-dictator-2012/,https://a.ltrbxd.com/resized/film-poster/6/2/9/1/1/62911-the-dictator-0-1000-0-1500-crop.jpg?v=22cb165f90,2.9,comedy
Diary of a Wimpy Kid (2010),https://letterboxd.com/film/diary-of-a-wimpy-kid/,https://a.ltrbxd.com/resized/film-poster/2/9/9/4/7/29947-diary-of-a-wimpy-kid-0-1000-0-1500-crop.jpg?v=ac8c399cae,3.21,comedy
You've Got Mail (1998),https://letterboxd.com/film/youve-got-mail/,https://a.ltrbxd.com/resized/film-poster/4/7/1/0/9/47109-you-ve-got-mail-0-1000-0-1500-crop.jpg?v=4a6ca4dba1,3.51,comedy
Spotlight (2015),https://letterboxd.com/film/spotlight/,https://a.ltrbxd.com/resized/sm/upload/k6/pu/xx/cp/ngKxbvsn9Si5TYVJfi1EGAGwThU-0-1000-0-1500-crop.jpg?v=1b96c75210,4.1,history
Nope (2022),https://letterboxd.com/film/nope/,https://a.ltrbxd.com/resized/film-poster/6/8/2/5/4/7/682547-nope-0-1000-0-1500-crop.jpg?v=d6a6158cc3,3.69,mystery
"Monsters Inc. (2001)",https://letterboxd.com/film/monsters-inc/,https://a.ltrbxd.com/resized/sm/upload/r0/m8/t4/gs/7m1wKo1rM9QL5DMJCAs66bDQVYC-0-1000-0-1500-crop.jpg?v=7267a24218,4.08,comedy
White Chicks (2004),https://letterboxd.com/film/white-chicks/,https://a.ltrbxd.com/resized/film-poster/4/4/7/5/0/44750-white-chicks-0-1000-0-1500-crop.jpg?v=bfa48588cf,3.52,comedy
Bottoms (2023),https://letterboxd.com/film/bottoms/,https://a.ltrbxd.com/resized/film-poster/7/3/1/2/2/2/731222-bottoms-0-1000-0-1500-crop.jpg?v=11b87368c8,3.8,comedy
The Unbearable Weight of Massive Talent (2022),https://letterboxd.com/film/the-unbearable-weight-of-massive-talent/,https://a.ltrbxd.com/resized/film-poster/5/7/4/3/8/5/574385-the-unbearable-weight-of-massive-talent-0-1000-0-1500-crop.jpg?v=2c49da09f3,3.43,action
Shazam! (2019),https://letterboxd.com/film/shazam/,https://a.ltrbxd.com/resized/film-poster/2/1/3/1/9/0/213190-shazam--0-1000-0-1500-crop.jpg?v=5aea3f5ac2,3.06,action
Apollo 11 (2019),https://letterboxd.com/film/apollo-11-2019/,https://a.ltrbxd.com/resized/film-poster/4/7/8/3/6/1/478361-apollo-11-0-1000-0-1500-crop.jpg?v=7d7570a941,4.1,drama
How to Train Your Dragon (2010),https://letterboxd.com/film/how-to-train-your-dragon/,https://a.ltrbxd.com/resized/sm/upload/0r/r7/c6/7e/hIXX3IRFy0InUOmYeWjvhCAgQNj-0-1000-0-1500-crop.jpg?v=d158027eb4,4.07,fantasy
Gattaca (1997),https://letterboxd.com/film/gattaca/,https://a.ltrbxd.com/resized/film-poster/5/1/3/7/0/51370-gattaca-0-1000-0-1500-crop.jpg?v=a0ca9198ff,3.79,thriller
Strange Days (1995),https://letterboxd.com/film/strange-days/,https://a.ltrbxd.com/resized/sm/upload/1y/4q/va/98/sd-poster-0-1000-0-1500-crop.jpg?v=f28460c82d,3.82,crime
Spider-Man: Across the Spider-Verse (2023),https://letterboxd.com/film/spider-man-across-the-spider-verse/,https://a.ltrbxd.com/resized/film-poster/4/9/7/6/3/1/497631-spider-man-across-the-spider-verse-0-1000-0-1500-crop.jpg?v=f2acbf1b8a,4.42,animation
Braveheart (1995),https://letterboxd.com/film/braveheart/,https://a.ltrbxd.com/resized/sm/upload/kd/dn/w8/u2/2qAgGeYdLjelOEqjW9FYvPHpplC-0-1000-0-1500-crop.jpg?v=4c238c1082,3.89,history
Black Widow (2021),https://letterboxd.com/film/black-widow-2021/,https://a.ltrbxd.com/resized/film-poster/4/2/7/8/0/7/427807-black-widow-0-1000-0-1500-crop.jpg?v=691395e563,2.92,science-fiction
Flatliners (2017),https://letterboxd.com/film/flatliners-2017/,https://a.ltrbxd.com/resized/film-poster/3/3/5/4/3/7/335437-flatliners-0-1000-0-1500-crop.jpg?v=98e3de3e25,2.12,thriller
Donnie Darko (2001),https://letterboxd.com/film/donnie-darko/,https://a.ltrbxd.com/resized/sm/upload/ye/jq/f3/22/nmb4QhCRmdfNP6rgb81yUFgI83l-0-1000-0-1500-crop.jpg?v=caa3999c6f,3.98,fantasy
Back to the Future Part II (1989),https://letterboxd.com/film/back-to-the-future-part-ii/,https://a.ltrbxd.com/resized/film-poster/5/1/8/8/6/51886-back-to-the-future-part-ii-0-1000-0-1500-crop.jpg?v=85bd0a310a,3.88,comedy
Players (2024),https://letterboxd.com/film/players-2024/,https://a.ltrbxd.com/resized/film-poster/7/5/8/2/3/0/758230-players-0-1000-0-1500-crop.jpg?v=519795cb02,2.51,romance
Cruella (2021),https://letterboxd.com/film/cruella/,https://a.ltrbxd.com/resized/film-poster/2/6/6/6/7/6/266676-cruella-0-1000-0-1500-crop.jpg?v=310d3d59a9,3.48,comedy
Downfalls High (2021),https://letterboxd.com/film/downfalls-high/,https://a.ltrbxd.com/resized/film-poster/6/7/1/5/6/2/671562-downfalls-high-0-1000-0-1500-crop.jpg?v=76be63f175,2.42,romance
American Pie 2 (2001),https://letterboxd.com/film/american-pie-2/,https://a.ltrbxd.com/resized/film-poster/5/0/1/0/1/50101-american-pie-2-0-1000-0-1500-crop.jpg?v=cbd6963643,2.92,romance
Walker (1987),https://letterboxd.com/film/walker/,https://a.ltrbxd.com/resized/film-poster/3/3/6/6/1/33661-walker-0-1000-0-1500-crop.jpg?v=f378da94c1,3.77,drama
Gone with the Wind (1939),https://letterboxd.com/film/gone-with-the-wind/,https://a.ltrbxd.com/resized/film-poster/5/1/3/8/2/51382-gone-with-the-wind-0-1000-0-1500-crop.jpg?v=26a1d7ea7e,3.85,romance
Ant-Man and the Wasp: Quantumania (2023),https://letterboxd.com/film/ant-man-and-the-wasp-quantumania/,https://a.ltrbxd.com/resized/film-poster/5/6/6/2/3/7/566237-ant-man-and-the-wasp-quantumania-0-1000-0-1500-crop.jpg?v=27ced3fac4,2.22,adventure
The Bourne Legacy (2012),https://letterboxd.com/film/the-bourne-legacy/,https://a.ltrbxd.com/resized/sm/upload/lc/cd/9p/2a/qIJonjlSzU6LCJklS6CH3p5vLcQ-0-1000-0-1500-crop.jpg?v=4af7faed8e,2.81,thriller
The Amazing Spider-Man (2012),https://letterboxd.com/film/the-amazing-spider-man/,https://a.ltrbxd.com/resized/film-poster/5/0/6/7/7/50677-the-amazing-spider-man-0-1000-0-1500-crop.jpg?v=2e109aabed,3.39,science-fiction
Live Free or Die Hard (2007),https://letterboxd.com/film/live-free-or-die-hard/,https://a.ltrbxd.com/resized/film-poster/5/0/9/6/3/50963-live-free-or-die-hard-0-1000-0-1500-crop.jpg?v=542d66d0e6,2.92,action
Snowden (2016),https://letterboxd.com/film/snowden/,https://a.ltrbxd.com/resized/sm/upload/4m/zj/e1/ro/mWOotrG1MMKP9iCy2uPepbu27jk-0-1000-0-1500-crop.jpg?v=7f26b8a014,3.25,crime
The Hunger Games: Mockingjay – Part 1 (2014),https://letterboxd.com/film/the-hunger-games-mockingjay-part-1/,https://a.ltrbxd.com/resized/film-poster/1/0/1/9/9/1/101991-the-hunger-games-mockingjay-part-1-0-1000-0-1500-crop.jpg?v=2909b52c8c,3.28,thriller
Office Space (1999),https://letterboxd.com/film/office-space/,https://a.ltrbxd.com/resized/film-poster/5/0/9/9/1/50991-office-space-0-1000-0-1500-crop.jpg?v=ecc49b2fbf,3.73,comedy
Heathers (1989),https://letterboxd.com/film/heathers/,https://a.ltrbxd.com/resized/film-poster/5/0/1/7/7/50177-heathers-0-1000-0-1500-crop.jpg?v=dbd1f7062c,3.77,crime
Revenge of the Nerds (1984),https://letterboxd.com/film/revenge-of-the-nerds/,https://a.ltrbxd.com/resized/film-poster/4/3/3/8/4/43384-revenge-of-the-nerds-0-1000-0-1500-crop.jpg?v=38c989e2da,2.89,comedy
Brave (2012),https://letterboxd.com/film/brave-2012/,https://a.ltrbxd.com/resized/sm/upload/ct/de/cg/m1/tZhun7eLdyGv9nMJS9YTyOXeOCb-0-1000-0-1500-crop.jpg?v=31b29a5693,3.4,comedy
28 Days Later (2002),https://letterboxd.com/film/28-days-later/,https://a.ltrbxd.com/resized/sm/upload/qr/28/nz/3f/xaYdxi1PBEAYvqknvAmMPK5Eff3-0-1000-0-1500-crop.jpg?v=22d7237ed9,3.77,horror
Swordfish (2001),https://letterboxd.com/film/swordfish/,https://a.ltrbxd.com/resized/film-poster/4/6/8/9/9/46899-swordfish-0-1000-0-1500-crop.jpg?v=a1a44149ab,2.73,thriller
Home Alone 2: Lost in New York (1992),https://letterboxd.com/film/home-alone-2-lost-in-new-york/,https://a.ltrbxd.com/resized/sm/upload/i5/04/e8/7t/home%20alone%202-0-1000-0-1500-crop.jpg?v=03abfa6a99,3.53,comedy
The Purge: Election Year (2016),https://letterboxd.com/film/the-purge-election-year/,https://a.ltrbxd.com/resized/film-poster/2/4/3/7/4/5/243745-the-purge-election-year-0-1000-0-1500-crop.jpg?v=c8fb4ceb3d,2.66,action
The Smurfs (2011),https://letterboxd.com/film/the-smurfs/,https://a.ltrbxd.com/resized/sm/upload/hc/b2/22/c7/j2SvkGpJFugy2gbyzxCuX3ulXxh-0-1000-0-1500-crop.jpg?v=6af56ee4aa,2.37,animation
The Babysitter: Killer Queen (2020),https://letterboxd.com/film/the-babysitter-killer-queen/,https://a.ltrbxd.com/resized/film-poster/5/5/0/0/4/9/550049-the-babysitter-killer-queen-0-1000-0-1500-crop.jpg?v=ca9e4961f1,2.51,comedy
Casino (1995),https://letterboxd.com/film/casino/,https://a.ltrbxd.com/resized/sm/upload/6p/om/dp/mc/casino-original-0-1000-0-1500-crop.jpg?v=4bb9a2596f,4.2,crime
Primer (2004),https://letterboxd.com/film/primer/,https://a.ltrbxd.com/resized/film-poster/2/6/8/2/2682-primer-0-1000-0-1500-crop.jpg?v=0e02010779,3.6,science-fiction
Godzilla: King of the Monsters (2019),https://letterboxd.com/film/godzilla-king-of-the-monsters-2019/,https://a.ltrbxd.com/resized/film-poster/3/0/9/1/0/7/309107-godzilla-king-of-the-monsters-0-1000-0-1500-crop.jpg?v=d6625b756a,2.83,science-fiction
Lady Bird (2017),https://letterboxd.com/film/lady-bird/,https://a.ltrbxd.com/resized/film-poster/3/2/6/2/7/9/326279-lady-bird-0-1000-0-1500-crop.jpg?v=754ff28eb4,3.84,comedy
Dunkirk (2017),https://letterboxd.com/film/dunkirk-2017/,https://a.ltrbxd.com/resized/sm/upload/md/nb/pu/3i/bOXBV303Fgkzn2K4FeKDc0O31q4-0-1000-0-1500-crop.jpg?v=7307b1ff5b,3.77,action
Doctor Strange (2016),https://letterboxd.com/film/doctor-strange-2016/,https://a.ltrbxd.com/resized/film-poster/2/0/9/3/8/1/209381-doctor-strange-0-1000-0-1500-crop.jpg?v=1466da225d,3.46,action
Transcendence (2014),https://letterboxd.com/film/transcendence/,https://a.ltrbxd.com/resized/film-poster/1/1/7/5/8/2/117582-transcendence-0-1000-0-1500-crop.jpg?v=b9a1f7fe35,2.42,thriller
Plan B (2021),https://letterboxd.com/film/plan-b-2021/,https://a.ltrbxd.com/resized/film-poster/6/6/5/3/1/3/665313-plan-b-0-1000-0-1500-crop.jpg?v=ac49d3cd41,3.5,comedy
